581	Suetonius	188844	63660	32	0.1992559037344915
582	Richard	188844	63692	32	0.1992559037344915
583	Punic	188844	63724	32	0.1992559037344915
584	Rom	188844	63756	32	0.1992559037344915
585	Po	188844	63788	32	0.1992559037344915
586	Maffei	188844	63820	32	0.1992559037344915
587	Apollo	188844	63852	32	0.1992559037344915
588	Auvergne	188844	63884	32	0.1992559037344915
589	Anonym	188844	63916	32	0.1992559037344915
590	Orient	188844	63948	32	0.1992559037344915
591	Aquitain	188844	63980	32	0.1992559037344915
592	Porphyrogenitus	188844	64012	32	0.1992559037344915
593	Conrad	188844	64044	32	0.1992559037344915
594	Salerno	188844	64076	32	0.1992559037344915
595	Romania	188844	64108	32	0.1992559037344915
596	Diodorus	188844	64139	31	0.19302915674278864
597	Atlantic	188844	64170	31	0.19302915674278864
598	Paulinus	188844	64201	31	0.19302915674278864
599	January	188844	64232	31	0.19302915674278864
600	Nardini	188844	64263	31	0.19302915674278864
601	Tarsus	188844	64294	31	0.19302915674278864
602	Darius	188844	64325	31	0.19302915674278864
603	Adolphus	188844	64356	31	0.19302915674278864
604	Borysthenes	188844	64387	31	0.19302915674278864
605	Mascou	188844	64418	31	0.19302915674278864
606	Hist_Critique	188844	64449	31	0.19302915674278864
607	MŽmoires	188844	64480	31	0.19302915674278864
608	Fam	188844	64511	31	0.19302915674278864
609	Buat	188844	64542	31	0.19302915674278864
610	Reland	188844	64573	31	0.19302915674278864
611	Eudoxia	188844	64604	31	0.19302915674278864
612	Abdallah	188844	64635	31	0.19302915674278864
613	Ursini	188844	64666	31	0.19302915674278864
614	Macrinus	188844	64696	30	0.18680240975108578
615	Marcian	188844	64726	30	0.18680240975108578
616	Sclavonians	188844	64756	30	0.18680240975108578
617	Marius	188844	64786	30	0.18680240975108578
618	J	188844	64816	30	0.18680240975108578
619	Lombardy	188844	64846	30	0.18680240975108578
620	Ockley	188844	64876	30	0.18680240975108578
621	Serapis	188844	64906	30	0.18680240975108578
622	Athenian	188844	64936	30	0.18680240975108578
623	Casaubon	188844	64966	30	0.18680240975108578
624	Mai	188844	64996	30	0.18680240975108578
625	Georgia	188844	65026	30	0.18680240975108578
626	Romani	188844	65056	30	0.18680240975108578
627	Dictionnaire	188844	65086	30	0.18680240975108578
628	Cluver	188844	65116	30	0.18680240975108578
629	Orestes	188844	65146	30	0.18680240975108578
630	Phasis	188844	65176	30	0.18680240975108578
631	Hadrianople	188844	65206	30	0.18680240975108578
632	Thomas	188844	65236	30	0.18680240975108578
633	Demetrius	188844	65266	30	0.18680240975108578
634	Ennodius	188844	65296	30	0.18680240975108578
635	Toledo	188844	65326	30	0.18680240975108578
636	Alboin	188844	65356	30	0.18680240975108578
637	Comnenian	188844	65386	30	0.18680240975108578
638	Pulcheria	188844	65415	29	0.18057566275938292
639	Tuscany	188844	65444	29	0.18057566275938292
640	Bohemia	188844	65473	29	0.18057566275938292
641	Juifs	188844	65502	29	0.18057566275938292
642	Numa	188844	65531	29	0.18057566275938292
643	Suidas	188844	65560	29	0.18057566275938292
644	Zosim	188844	65589	29	0.18057566275938292
645	Elbe	188844	65618	29	0.18057566275938292
646	Bahram	188844	65647	29	0.18057566275938292
647	Themistius	188844	65676	29	0.18057566275938292
648	Yemen	188844	65705	29	0.18057566275938292
649	Chronograph	188844	65734	29	0.18057566275938292
650	Thomassin	188844	65763	29	0.18057566275938292
651	Menander	188844	65792	29	0.18057566275938292
652	Italiae	188844	65821	29	0.18057566275938292
653	Sigonius	188844	65850	29	0.18057566275938292
654	Abubeker	188844	65879	29	0.18057566275938292
655	Vataces	188844	65908	29	0.18057566275938292
656	Spondanus	188844	65937	29	0.18057566275938292
657	Parthian	188844	65965	28	0.17434891576768008
658	Ovid	188844	65993	28	0.17434891576768008
659	St_Augustin	188844	66021	28	0.17434891576768008
660	Sardinia	188844	66049	28	0.17434891576768008
661	Hudson	188844	66077	28	0.17434891576768008
662	Epiphanius	188844	66105	28	0.17434891576768008
663	Messiah	188844	66133	28	0.17434891576768008
664	Spaniards	188844	66161	28	0.17434891576768008
665	Ruinart	188844	66189	28	0.17434891576768008
666	Thevenot	188844	66217	28	0.17434891576768008
667	Galata	188844	66245	28	0.17434891576768008
668	Alexiad	188844	66273	28	0.17434891576768008
669	Sidon	188844	66301	28	0.17434891576768008
670	Bibliothèque	188844	66329	28	0.17434891576768008
671	Attalus	188844	66357	28	0.17434891576768008
672	Palermo	188844	66385	28	0.17434891576768008
673	Bulgarian	188844	66413	28	0.17434891576768008
674	Script_Ital	188844	66441	28	0.17434891576768008
675	Albinus	188844	66468	27	0.16812216877597722
676	Polybius	188844	66495	27	0.16812216877597722
677	Ireland	188844	66522	27	0.16812216877597722
678	Germania	188844	66549	27	0.16812216877597722
679	Noricum	188844	66576	27	0.16812216877597722
680	Marseilles	188844	66603	27	0.16812216877597722
681	Capua	188844	66630	27	0.16812216877597722
682	Phrygia	188844	66657	27	0.16812216877597722
683	Titus	188844	66684	27	0.16812216877597722
684	Syracuse	188844	66711	27	0.16812216877597722
685	Paulus	188844	66738	27	0.16812216877597722
686	Marcellin	188844	66765	27	0.16812216877597722
687	Scipio	188844	66792	27	0.16812216877597722
688	Gordian	188844	66819	27	0.16812216877597722
689	Sicilian	188844	66846	27	0.16812216877597722
690	Abbas	188844	66873	27	0.16812216877597722
691	Geticis	188844	66900	27	0.16812216877597722
692	Benedictine	188844	66927	27	0.16812216877597722
693	Lombard	188844	66954	27	0.16812216877597722
694	Saracen	188844	66981	27	0.16812216877597722
695	Dandolo	188844	67008	27	0.16812216877597722
696	Caaba	188844	67035	27	0.16812216877597722
697	Hormouz	188844	67061	26	0.16189542178427435
698	Crete	188844	67087	26	0.16189542178427435
699	Comnenus	188844	67113	26	0.16189542178427435
700	Parthians	188844	67139	26	0.16189542178427435
701	Romana	188844	67165	26	0.16189542178427435
702	Geographie	188844	67191	26	0.16189542178427435
703	Buffon	188844	67217	26	0.16189542178427435
704	Apulian	188844	67243	26	0.16189542178427435
705	Spoleto	188844	67269	26	0.16189542178427435
706	Seleucia	188844	67295	26	0.16189542178427435
707	Levant	188844	67321	26	0.16189542178427435
708	Arsaces	188844	67347	26	0.16189542178427435
709	Adam	188844	67373	26	0.16189542178427435
710	Palmyra	188844	67399	26	0.16189542178427435
711	Valesian	188844	67425	26	0.16189542178427435
712	Protestants	188844	67451	26	0.16189542178427435
713	Bernard	188844	67477	26	0.16189542178427435
714	James	188844	67503	26	0.16189542178427435
715	Cordova	188844	67529	26	0.16189542178427435
716	Bibliot_Graec	188844	67555	26	0.16189542178427435
717	Constance	188844	67581	26	0.16189542178427435
718	Mohammed	188844	67607	26	0.16189542178427435
719	Seville	188844	67633	26	0.16189542178427435
720	Lydus	188844	67659	26	0.16189542178427435
721	Hist_Saracen	188844	67685	26	0.16189542178427435
722	Hugh	188844	67711	26	0.16189542178427435
723	Musa	188844	67737	26	0.16189542178427435
724	Normandy	188844	67763	26	0.16189542178427435
725	Tancred	188844	67789	26	0.16189542178427435
726	Villani	188844	67815	26	0.16189542178427435
727	Syropulus	188844	67841	26	0.16189542178427435
728	June	188844	67866	25	0.1556686747925715
729	Niger	188844	67891	25	0.1556686747925715
730	W	188844	67916	25	0.1556686747925715
731	Tournefort	188844	67941	25	0.1556686747925715
732	April	188844	67966	25	0.1556686747925715
733	Numidia	188844	67991	25	0.1556686747925715
734	Mauritania	188844	68016	25	0.1556686747925715
735	Autun	188844	68041	25	0.1556686747925715
736	Zendavesta	188844	68066	25	0.1556686747925715
737	Odenathus	188844	68091	25	0.1556686747925715
738	Misopogon	188844	68116	25	0.1556686747925715
739	Helena	188844	68141	25	0.1556686747925715
740	Arius	188844	68166	25	0.1556686747925715
741	Rhodes	188844	68191	25	0.1556686747925715
742	Tribonian	188844	68216	25	0.1556686747925715
743	Salic	188844	68241	25	0.1556686747925715
744	Script	188844	68266	25	0.1556686747925715
745	Ferrara	188844	68291	25	0.1556686747925715
746	Arabshah	188844	68316	25	0.1556686747925715
747	Gainas	188844	68340	24	0.14944192780086862
748	Arslan	188844	68364	24	0.14944192780086862
749	Colchos	188844	68388	24	0.14944192780086862
750	Arragon	188844	68412	24	0.14944192780086862
751	Thebes	188844	68436	24	0.14944192780086862
752	Josephus	188844	68460	24	0.14944192780086862
753	Iliad	188844	68484	24	0.14944192780086862
754	Hist_Nat	188844	68508	24	0.14944192780086862
755	Apolog	188844	68532	24	0.14944192780086862
756	Recherches	188844	68556	24	0.14944192780086862
757	Laodicea	188844	68580	24	0.14944192780086862
758	Malcolm	188844	68604	24	0.14944192780086862
759	Manso	188844	68628	24	0.14944192780086862
760	Isaurians	188844	68652	24	0.14944192780086862
761	Cellarius	188844	68676	24	0.14944192780086862
762	Critique	188844	68700	24	0.14944192780086862
763	Phot	188844	68724	24	0.14944192780086862
764	Croze	188844	68748	24	0.14944192780086862
765	Francorum	188844	68772	24	0.14944192780086862
766	Aethiopia	188844	68796	24	0.14944192780086862
767	Malaterra	188844	68820	24	0.14944192780086862
768	Bohadin	188844	68844	24	0.14944192780086862
769	Morea	188844	68868	24	0.14944192780086862
770	Poggius	188844	68892	24	0.14944192780086862
771	Radagaisus	188844	68915	23	0.14321518080916576
772	Eutyches	188844	68938	23	0.14321518080916576
773	Bouillon	188844	68961	23	0.14321518080916576
774	Oxford	188844	68984	23	0.14321518080916576
775	Romains	188844	69007	23	0.14321518080916576
776	Isaurian	188844	69030	23	0.14321518080916576
777	Mæsia	188844	69053	23	0.14321518080916576
778	Celtic	188844	69076	23	0.14321518080916576
779	Apennine	188844	69099	23	0.14321518080916576
780	Mars	188844	69122	23	0.14321518080916576
781	Libanus	188844	69145	23	0.14321518080916576
782	Siculus	188844	69168	23	0.14321518080916576
783	Thoulouse	188844	69191	23	0.14321518080916576
784	Perse	188844	69214	23	0.14321518080916576
785	Rhone	188844	69237	23	0.14321518080916576
786	Sarmatian	188844	69260	23	0.14321518080916576
787	Scandinavia	188844	69283	23	0.14321518080916576
788	Champagne	188844	69306	23	0.14321518080916576
789	Petavius	188844	69329	23	0.14321518080916576
790	Athenians	188844	69352	23	0.14321518080916576
791	Gaza	188844	69375	23	0.14321518080916576
792	Scots	188844	69398	23	0.14321518080916576
793	Fritigern	188844	69421	23	0.14321518080916576
794	Pisa	188844	69444	23	0.14321518080916576
795	Gelimer	188844	69467	23	0.14321518080916576
796	Vitiges	188844	69490	23	0.14321518080916576
797	Ottomans	188844	69513	23	0.14321518080916576
798	Arnold	188844	69536	23	0.14321518080916576
799	Edward	188844	69558	22	0.13698843381746292
800	Seljuk	188844	69580	22	0.13698843381746292
801	Malek	188844	69602	22	0.13698843381746292
802	Arrian	188844	69624	22	0.13698843381746292
803	Savoy	188844	69646	22	0.13698843381746292
804	Sparta	188844	69668	22	0.13698843381746292
805	Troy	188844	69690	22	0.13698843381746292
806	Herod	188844	69712	22	0.13698843381746292
807	September	188844	69734	22	0.13698843381746292
808	Platonists	188844	69756	22	0.13698843381746292
809	Flavian	188844	69778	22	0.13698843381746292
810	Savigny	188844	69800	22	0.13698843381746292
811	Coliseum	188844	69822	22	0.13698843381746292
812	Romanorum	188844	69844	22	0.13698843381746292
813	Cato	188844	69866	22	0.13698843381746292
814	Hierapolis	188844	69888	22	0.13698843381746292
815	July	188844	69910	22	0.13698843381746292
816	Hannibal	188844	69932	22	0.13698843381746292
817	Klaproth	188844	69954	22	0.13698843381746292
818	Cologne	188844	69976	22	0.13698843381746292
819	Ausonius	188844	69998	22	0.13698843381746292
820	Alex	188844	70020	22	0.13698843381746292
821	Scaliger	188844	70042	22	0.13698843381746292
822	Carinus	188844	70064	22	0.13698843381746292
823	Abyssinia	188844	70086	22	0.13698843381746292
824	Thebais	188844	70108	22	0.13698843381746292
825	Sophia	188844	70130	22	0.13698843381746292
826	Athanas	188844	70152	22	0.13698843381746292
827	Venet	188844	70174	22	0.13698843381746292
828	Schmidt	188844	70196	22	0.13698843381746292
829	Zimisces	188844	70218	22	0.13698843381746292
830	Cinnamus	188844	70240	22	0.13698843381746292
831	Acropolita	188844	70262	22	0.13698843381746292
832	Archive	188844	70283	21	0.13076168682576006
833	Mahmud	188844	70304	21	0.13076168682576006
834	Alp	188844	70325	21	0.13076168682576006
835	Biblioth	188844	70346	21	0.13076168682576006
836	Scotland	188844	70367	21	0.13076168682576006
837	Rufus	188844	70388	21	0.13076168682576006
838	Jew	188844	70409	21	0.13076168682576006
839	Indus	188844	70430	21	0.13076168682576006
840	Gellius	188844	70451	21	0.13076168682576006
841	Donatus	188844	70472	21	0.13076168682576006
842	Smyrna	188844	70493	21	0.13076168682576006
843	Godefroy’s	188844	70514	21	0.13076168682576006
844	Eumenius	188844	70535	21	0.13076168682576006
845	Tavernier	188844	70556	21	0.13076168682576006
846	Papinian	188844	70577	21	0.13076168682576006
847	Tiraboschi	188844	70598	21	0.13076168682576006
848	Tanais	188844	70619	21	0.13076168682576006
849	Hieronym	188844	70640	21	0.13076168682576006
850	Heraclea	188844	70661	21	0.13076168682576006
851	Belgrade	188844	70682	21	0.13076168682576006
852	Michaelis	188844	70703	21	0.13076168682576006
853	Bibliothque	188844	70724	21	0.13076168682576006
854	Achilles	188844	70745	21	0.13076168682576006
855	GodefroyÕs	188844	70766	21	0.13076168682576006
856	Jesuit	188844	70787	21	0.13076168682576006
857	Manichaeans	188844	70808	21	0.13076168682576006
858	Arsenius	188844	70829	21	0.13076168682576006
859	Sebastian	188844	70850	21	0.13076168682576006
860	Turon	188844	70871	21	0.13076168682576006
861	Aleman	188844	70892	21	0.13076168682576006
862	Dara	188844	70913	21	0.13076168682576006
863	Gaius	188844	70934	21	0.13076168682576006
864	Angelus	188844	70955	21	0.13076168682576006
865	Kiow	188844	70976	21	0.13076168682576006
866	Moawiyah	188844	70997	21	0.13076168682576006
867	Catalans	188844	71018	21	0.13076168682576006
868	Nic	188844	71039	21	0.13076168682576006
869	Orchan	188844	71060	21	0.13076168682576006
870	Gordians	188844	71080	20	0.1245349398340572
871	Ommiades	188844	71100	20	0.1245349398340572
872	Tamerlane	188844	71120	20	0.1245349398340572
873	Portuguese	188844	71140	20	0.1245349398340572
874	Ionia	188844	71160	20	0.1245349398340572
875	Pannonian	188844	71180	20	0.1245349398340572
876	Dialog	188844	71200	20	0.1245349398340572
877	Chorene	188844	71220	20	0.1245349398340572
878	Louvre	188844	71240	20	0.1245349398340572
879	Scandinavian	188844	71260	20	0.1245349398340572
880	Flaminian	188844	71280	20	0.1245349398340572
881	Vossius	188844	71300	20	0.1245349398340572
882	Israel	188844	71320	20	0.1245349398340572
883	Ecclesiast	188844	71340	20	0.1245349398340572
884	Bibliotheca	188844	71360	20	0.1245349398340572
885	Bede	188844	71380	20	0.1245349398340572
886	Clermont	188844	71400	20	0.1245349398340572
887	Prudentius	188844	71420	20	0.1245349398340572
888	Platonic	188844	71440	20	0.1245349398340572
889	Annales	188844	71460	20	0.1245349398340572
890	Iconium	188844	71480	20	0.1245349398340572
891	Olympiodorus	188844	71500	20	0.1245349398340572
892	Carlovingian	188844	71520	20	0.1245349398340572
893	Sale’s	188844	71540	20	0.1245349398340572
894	Pepin	188844	71560	20	0.1245349398340572
895	Cufa	188844	71580	20	0.1245349398340572
896	Durazzo	188844	71600	20	0.1245349398340572
897	Montferrat	188844	71620	20	0.1245349398340572
898	Felix	188844	71639	19	0.11830819284235433
899	Pomponius	188844	71658	19	0.11830819284235433
900	Wales	188844	71677	19	0.11830819284235433
901	Havercamp	188844	71696	19	0.11830819284235433
902	Servius	188844	71715	19	0.11830819284235433
903	Rheims	188844	71734	19	0.11830819284235433
904	Essays	188844	71753	19	0.11830819284235433
905	Ceylon	188844	71772	19	0.11830819284235433
906	December	188844	71791	19	0.11830819284235433
907	Caligula	188844	71810	19	0.11830819284235433
908	Deum	188844	71829	19	0.11830819284235433
909	Aurel	188844	71848	19	0.11830819284235433
910	Geta	188844	71867	19	0.11830819284235433
911	Africanus	188844	71886	19	0.11830819284235433
912	Antiochus	188844	71905	19	0.11830819284235433
913	Reb	188844	71924	19	0.11830819284235433
914	Sicul	188844	71943	19	0.11830819284235433
915	Itinerar	188844	71962	19	0.11830819284235433
916	Philo	188844	71981	19	0.11830819284235433
917	Firmus	188844	72000	19	0.11830819284235433
918	Lucania	188844	72019	19	0.11830819284235433
919	Erasmus	188844	72038	19	0.11830819284235433
920	Simon	188844	72057	19	0.11830819284235433
921	Sardica	188844	72076	19	0.11830819284235433
922	Jovien	188844	72095	19	0.11830819284235433
923	Cassian	188844	72114	19	0.11830819284235433
924	St_Jerom	188844	72133	19	0.11830819284235433
925	Jesuits	188844	72152	19	0.11830819284235433
926	Roderic	188844	72171	19	0.11830819284235433
927	Hist_Patriarch	188844	72190	19	0.11830819284235433
928	Ispahan	188844	72209	19	0.11830819284235433
929	Alemannus	188844	72228	19	0.11830819284235433
930	Amalphi	188844	72247	19	0.11830819284235433
931	Mussulmans	188844	72266	19	0.11830819284235433
932	Ayesha	188844	72285	19	0.11830819284235433
933	Katona	188844	72304	19	0.11830819284235433
934	Guibert	188844	72323	19	0.11830819284235433
935	Lascaris	188844	72342	19	0.11830819284235433
936	Huniades	188844	72361	19	0.11830819284235433
937	Gildo	188844	72379	18	0.11208144585065147
938	Abyssinians	188844	72397	18	0.11208144585065147
939	G	188844	72415	18	0.11208144585065147
940	Atlas	188844	72433	18	0.11208144585065147
941	Brutus	188844	72451	18	0.11208144585065147
942	Bavaria	188844	72469	18	0.11208144585065147
943	Jordan	188844	72487	18	0.11208144585065147
944	Cyrene	188844	72505	18	0.11208144585065147
945	Aulus	188844	72523	18	0.11208144585065147
946	Antica	188844	72541	18	0.11208144585065147
947	Gravina	188844	72559	18	0.11208144585065147
948	Salmasius	188844	72577	18	0.11208144585065147
949	Valois	188844	72595	18	0.11208144585065147
950	Emp	188844	72613	18	0.11208144585065147
951	Sacy	188844	72631	18	0.11208144585065147
952	Zend	188844	72649	18	0.11208144585065147
953	Tetricus	188844	72667	18	0.11208144585065147
954	Mamertinus	188844	72685	18	0.11208144585065147
955	Hormisdas	188844	72703	18	0.11208144585065147
956	Synesius	188844	72721	18	0.11208144585065147
957	St_Bernard	188844	72739	18	0.11208144585065147
958	Irenæus	188844	72757	18	0.11208144585065147
959	Pekin	188844	72775	18	0.11208144585065147
960	Andrew	188844	72793	18	0.11208144585065147
961	Byzantines	188844	72811	18	0.11208144585065147
962	Gallipoli	188844	72829	18	0.11208144585065147
963	Const	188844	72847	18	0.11208144585065147
964	Berytus	188844	72865	18	0.11208144585065147
965	Bologna	188844	72883	18	0.11208144585065147
966	Poitiers	188844	72901	18	0.11208144585065147
967	Rufin	188844	72919	18	0.11208144585065147
968	Justina	188844	72937	18	0.11208144585065147
969	Mongols	188844	72955	18	0.11208144585065147
970	Anician	188844	72973	18	0.11208144585065147
971	Olympius	188844	72991	18	0.11208144585065147
972	Cardonne	188844	73009	18	0.11208144585065147
973	Warnefrid	188844	73027	18	0.11208144585065147
974	Dioscorus	188844	73045	18	0.11208144585065147
975	Jacobite	188844	73063	18	0.11208144585065147
976	Noureddin	188844	73081	18	0.11208144585065147
977	Hassan	188844	73099	18	0.11208144585065147
978	Hosein	188844	73117	18	0.11208144585065147
979	Tarik	188844	73135	18	0.11208144585065147
980	Bari	188844	73153	18	0.11208144585065147
981	Turkmans	188844	73171	18	0.11208144585065147
982	Mamalukes	188844	73189	18	0.11208144585065147
983	Boursa	188844	73207	18	0.11208144585065147
984	Scanderbeg	188844	73225	18	0.11208144585065147
985	Balbinus	188844	73242	17	0.10585469885894862
986	Germanic	188844	73259	17	0.10585469885894862
987	Pollio	188844	73276	17	0.10585469885894862
988	America	188844	73293	17	0.10585469885894862
989	Agricola	188844	73310	17	0.10585469885894862
990	Iberia	188844	73327	17	0.10585469885894862
991	Macedonians	188844	73344	17	0.10585469885894862
992	Marc	188844	73361	17	0.10585469885894862
993	Narbonne	188844	73378	17	0.10585469885894862
994	Loire	188844	73395	17	0.10585469885894862
995	Thessaly	188844	73412	17	0.10585469885894862
996	Argos	188844	73429	17	0.10585469885894862
997	Lydia	188844	73446	17	0.10585469885894862
998	Shaw	188844	73463	17	0.10585469885894862
999	Napoli	188844	73480	17	0.10585469885894862
1000	Ptolemies	188844	73497	17	0.10585469885894862
1001	Tarentum	188844	73514	17	0.10585469885894862
1002	Fasti	188844	73531	17	0.10585469885894862
1003	Romæ	188844	73548	17	0.10585469885894862
1004	Lucan	188844	73565	17	0.10585469885894862
1005	Denmark	188844	73582	17	0.10585469885894862
1006	Romano	188844	73599	17	0.10585469885894862
1007	Phrygian	188844	73616	17	0.10585469885894862
1008	Julia	188844	73633	17	0.10585469885894862
1009	Cyzicus	188844	73650	17	0.10585469885894862
1010	Siberia	188844	73667	17	0.10585469885894862
1011	Anabasis	188844	73684	17	0.10585469885894862
1012	Abulghazi	188844	73701	17	0.10585469885894862
1013	Tuscan	188844	73718	17	0.10585469885894862
1014	Eginhard	188844	73735	17	0.10585469885894862
1015	Gregor	188844	73752	17	0.10585469885894862
1016	Demosthenes	188844	73769	17	0.10585469885894862
1017	Saturninus	188844	73786	17	0.10585469885894862
1018	Naissus	188844	73803	17	0.10585469885894862
1019	Burgundian	188844	73820	17	0.10585469885894862
1020	Christianisme	188844	73837	17	0.10585469885894862
1021	Hon	188844	73854	17	0.10585469885894862
1022	Tauris	188844	73871	17	0.10585469885894862
1023	Jeffrey	188844	73888	17	0.10585469885894862
1024	Turin	188844	73905	17	0.10585469885894862
1025	Memphis	188844	73922	17	0.10585469885894862
1026	Manicheisme	188844	73939	17	0.10585469885894862
1027	Gnostic	188844	73956	17	0.10585469885894862
1028	Imp	188844	73973	17	0.10585469885894862
1029	Grot	188844	73990	17	0.10585469885894862
1030	Jovinus	188844	74007	17	0.10585469885894862
1031	Hippo	188844	74024	17	0.10585469885894862
1032	Hunneric	188844	74041	17	0.10585469885894862
1033	Orleans	188844	74058	17	0.10585469885894862
1034	Langobard	188844	74075	17	0.10585469885894862
1035	St_Angelo	188844	74092	17	0.10585469885894862
1036	Ludewig	188844	74109	17	0.10585469885894862
1037	Pisidia	188844	74126	17	0.10585469885894862
1038	Bedoweens	188844	74143	17	0.10585469885894862
1039	Beneventum	188844	74160	17	0.10585469885894862
1040	Chorasan	188844	74177	17	0.10585469885894862
1041	Transoxiana	188844	74194	17	0.10585469885894862
1042	Iconoclasts	188844	74211	17	0.10585469885894862
1043	Jannabi	188844	74228	17	0.10585469885894862
1044	Obeidah	188844	74245	17	0.10585469885894862
1045	Seljukian	188844	74262	17	0.10585469885894862
1046	Dodwell	188844	74278	16	0.09962795186724575
1047	Caledonia	188844	74294	16	0.09962795186724575
1048	Claud	188844	74310	16	0.09962795186724575
1049	Batavians	188844	74326	16	0.09962795186724575
1050	Quadi	188844	74342	16	0.09962795186724575
1051	Marcomanni	188844	74358	16	0.09962795186724575
1052	Gallicia	188844	74374	16	0.09962795186724575
1053	Ionian	188844	74390	16	0.09962795186724575
1054	Shaw’s	188844	74406	16	0.09962795186724575
1055	Delhi	188844	74422	16	0.09962795186724575
1056	Capitoline	188844	74438	16	0.09962795186724575
1057	Armorica	188844	74454	16	0.09962795186724575
1058	Celsus	188844	74470	16	0.09962795186724575
1059	Vistula	188844	74486	16	0.09962795186724575
1060	Christiana	188844	74502	16	0.09962795186724575
1061	Meuse	188844	74518	16	0.09962795186724575
1062	Diaconus	188844	74534	16	0.09962795186724575
1063	Sarmatia	188844	74550	16	0.09962795186724575
1064	Marinus	188844	74566	16	0.09962795186724575
1065	Remusat	188844	74582	16	0.09962795186724575
1066	November	188844	74598	16	0.09962795186724575
1067	Venetia	188844	74614	16	0.09962795186724575
1068	Lardner	188844	74630	16	0.09962795186724575
1069	Pontius	188844	74646	16	0.09962795186724575
1070	Selden	188844	74662	16	0.09962795186724575
1071	Longuerue	188844	74678	16	0.09962795186724575
1072	Mabillon	188844	74694	16	0.09962795186724575
1073	Marmol	188844	74710	16	0.09962795186724575
1074	Gyllius	188844	74726	16	0.09962795186724575
1075	Civitat	188844	74742	16	0.09962795186724575
1076	Sarus	188844	74758	16	0.09962795186724575
1077	Corippus	188844	74774	16	0.09962795186724575
1078	Malchus	188844	74790	16	0.09962795186724575
1079	Soissons	188844	74806	16	0.09962795186724575
1080	Olympic	188844	74822	16	0.09962795186724575
1081	Russie	188844	74838	16	0.09962795186724575
1082	Ulphilas	188844	74854	16	0.09962795186724575
1083	Manichaean	188844	74870	16	0.09962795186724575
1084	Arbogastes	188844	74886	16	0.09962795186724575
1085	Assemanni	188844	74902	16	0.09962795186724575
1086	Aspar	188844	74918	16	0.09962795186724575
1087	Gundobald	188844	74934	16	0.09962795186724575
1088	Vertot	188844	74950	16	0.09962795186724575
1089	Monophysites	188844	74966	16	0.09962795186724575
1090	Abulfed	188844	74982	16	0.09962795186724575
1091	Bessarion	188844	74998	16	0.09962795186724575
1092	Maronites	188844	75013	15	0.09340120487554289
1093	Diogenes	188844	75028	15	0.09340120487554289
1094	Thucydides	188844	75043	15	0.09340120487554289
1095	Ancyra	188844	75058	15	0.09340120487554289
1096	Paterculus	188844	75073	15	0.09340120487554289
1097	Caledonians	188844	75088	15	0.09340120487554289
1098	Sextus	188844	75103	15	0.09340120487554289
1099	Romaine	188844	75118	15	0.09340120487554289
1100	Lorraine	188844	75133	15	0.09340120487554289
1101	Malte	188844	75148	15	0.09340120487554289
1102	Dr	188844	75163	15	0.09340120487554289
1103	Hume	188844	75178	15	0.09340120487554289
1104	Caius	188844	75193	15	0.09340120487554289
1105	Pantheon	188844	75208	15	0.09340120487554289
1106	Boulogne	188844	75223	15	0.09340120487554289
1107	Dom	188844	75238	15	0.09340120487554289
1108	Indians	188844	75253	15	0.09340120487554289
1109	Medes	188844	75268	15	0.09340120487554289
1110	Dexippus	188844	75283	15	0.09340120487554289
1111	Apollonius	188844	75298	15	0.09340120487554289
1112	Croix	188844	75313	15	0.09340120487554289
1113	Araxes	188844	75328	15	0.09340120487554289
1114	Philippopolis	188844	75343	15	0.09340120487554289
1115	Banduri	188844	75358	15	0.09340120487554289
1116	Jovius	188844	75373	15	0.09340120487554289
1117	Lactant	188844	75388	15	0.09340120487554289
1118	Dalmatius	188844	75403	15	0.09340120487554289
1119	Nazarenes	188844	75418	15	0.09340120487554289
1120	Hist_Ecclesiast	188844	75433	15	0.09340120487554289
1121	Divin	188844	75448	15	0.09340120487554289
1122	Deo	188844	75463	15	0.09340120487554289
1123	Daphne	188844	75478	15	0.09340120487554289
1124	Daniel	188844	75493	15	0.09340120487554289
1125	Sergius	188844	75508	15	0.09340120487554289
1126	Ancona	188844	75523	15	0.09340120487554289
1127	Optatus	188844	75538	15	0.09340120487554289
1128	Leunclavius	188844	75553	15	0.09340120487554289
1129	Mosul	188844	75568	15	0.09340120487554289
1130	Indes	188844	75583	15	0.09340120487554289
1131	Leontius	188844	75598	15	0.09340120487554289
1132	Marsham	188844	75613	15	0.09340120487554289
1133	Liberius	188844	75628	15	0.09340120487554289
1134	Proclus	188844	75643	15	0.09340120487554289
1135	St_George	188844	75658	15	0.09340120487554289
1136	Otter	188844	75673	15	0.09340120487554289
1137	Ramusio	188844	75688	15	0.09340120487554289
1138	Assemannus	188844	75703	15	0.09340120487554289
1139	Zoe	188844	75718	15	0.09340120487554289
1140	Gaillard	188844	75733	15	0.09340120487554289
1141	Harun	188844	75748	15	0.09340120487554289
1142	Sade	188844	75763	15	0.09340120487554289
1143	Casiri	188844	75778	15	0.09340120487554289
1144	Hashem	188844	75793	15	0.09340120487554289
1145	St_Louis	188844	75808	15	0.09340120487554289
1146	Barbarossa	188844	75823	15	0.09340120487554289
1147	Barlaam	188844	75838	15	0.09340120487554289
1148	Pétrarque	188844	75853	15	0.09340120487554289
